発生日,発生時刻,ショット数,射出充填時間[s],指定位置通過時間[s],射出開始位置[mm],V-P切換位置[mm],射出最前進位置[mm],射出終了位置[mm],V-P切換圧[MPa],射出最前進圧[MPa],射出ピーク圧[MPa],指定位置通過圧[MPa],区間平均射出圧[MPa],射出開始圧[MPa],射出ストローク[mm],,所定圧通過位置[mm],,,,,,,,,,,,可塑化時間[s],計量開始位置[mm],計量回転数,計量平均トルク[%],計量減速開始位置[mm],回転停止位置[mm],プレパック距離[mm],プレパック角度[°],,,サイクル時間[s],,ノズル[C],前部[C],中部[C],後部１[C],後部２[C],落下口[C],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ロットナンバー,ケース出来高,良否コード
"2022/12/14","13:07:03",3683789,0.59,0.00,37.00,5.00,1.63,1.63,52.5,41.6,55.4,0.0,0.0,3.4,35.37,,28.51,,,,,,,,,,,,2.44,5.16,5.17,11.926,35.01,36.74,0.00,0.00,,,8.74,,230.1,230.0,229.9,220.1,215.1,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:07:12",3683790,0.59,0.00,37.00,5.00,1.63,1.63,52.5,41.6,55.4,0.0,0.0,3.2,35.37,,28.63,,,,,,,,,,,,2.43,5.18,5.14,11.909,35.01,36.68,0.00,0.00,,,8.74,,230.1,230.0,230.0,220.0,215.1,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:07:21",3683791,0.59,0.00,37.00,5.00,1.63,1.63,52.6,41.6,55.5,0.0,0.0,3.3,35.37,,28.52,,,,,,,,,,,,2.43,5.17,5.15,11.905,35.02,36.74,0.00,0.00,,,8.74,,229.8,230.0,230.0,220.0,215.1,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:07:30",3683792,0.59,0.00,37.00,5.00,1.62,1.62,52.4,41.6,55.3,0.0,0.0,3.4,35.38,,28.31,,,,,,,,,,,,2.44,5.18,5.18,11.844,35.02,36.72,0.00,0.00,,,8.74,,229.9,229.9,229.9,219.9,214.9,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:07:38",3683793,0.59,0.00,37.00,5.00,1.66,1.66,52.5,41.7,55.3,0.0,0.0,3.4,35.34,,28.74,,,,,,,,,,,,2.43,5.17,5.13,11.833,35.01,36.72,0.00,0.00,,,8.74,,230.1,230.0,229.9,219.9,215.0,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:07:47",3683794,0.59,0.00,37.00,5.00,1.60,1.60,52.2,41.6,55.2,0.0,0.0,3.3,35.40,,28.15,,,,,,,,,,,,2.44,5.22,5.17,11.767,35.02,36.73,0.00,0.00,,,8.74,,230.0,230.0,230.0,219.9,215.0,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:07:56",3683795,0.59,0.00,37.00,5.00,1.59,1.59,52.4,41.6,55.3,0.0,0.0,3.3,35.41,,28.05,,,,,,,,,,,,2.45,5.15,5.18,11.740,35.02,36.67,0.00,0.00,,,8.75,,230.2,230.0,229.9,220.0,215.0,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:08:05",3683796,0.59,0.00,37.00,5.00,1.64,1.64,52.4,41.6,55.2,0.0,0.0,3.3,35.37,,28.55,,,,,,,,,,,,2.45,5.15,5.19,11.830,35.02,36.73,0.00,0.00,,,8.74,,230.0,229.9,230.0,219.9,215.1,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:08:13",3683797,0.59,0.00,37.00,5.00,1.61,1.61,52.5,41.6,55.5,0.0,0.0,3.4,35.39,,28.47,,,,,,,,,,,,2.44,5.18,5.18,11.838,35.01,36.68,0.00,0.00,,,8.74,,230.2,230.0,230.0,219.9,215.1,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:08:22",3683798,0.59,0.00,37.00,5.00,1.63,1.63,52.3,41.6,55.2,0.0,0.0,3.4,35.37,,28.35,,,,,,,,,,,,2.45,5.16,5.19,11.878,35.02,36.75,0.00,0.00,,,8.74,,230.3,230.0,230.0,220.0,215.0,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:08:31",3683799,0.59,0.00,37.00,5.00,1.58,1.58,52.3,41.6,55.2,0.0,0.0,3.4,35.42,,27.90,,,,,,,,,,,,2.44,5.19,5.18,11.819,35.01,36.68,0.00,0.00,,,8.74,,230.1,229.9,230.0,220.0,215.0,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:08:40",3683800,0.59,0.00,37.00,5.00,1.67,1.67,52.6,41.6,55.4,0.0,0.0,3.4,35.33,,28.73,,,,,,,,,,,,2.44,5.13,5.18,11.884,35.01,36.74,0.00,0.00,,,8.74,,230.1,229.9,229.9,220.0,215.0,40.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:08:48",3683801,0.59,0.00,37.00,5.00,1.59,1.59,52.4,41.6,55.3,0.0,0.0,3.3,35.41,,28.18,,,,,,,,,,,,2.43,5.23,5.14,11.815,35.02,36.70,0.00,0.00,,,8.74,,230.1,229.9,230.0,220.0,214.9,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:08:57",3683802,0.59,0.00,37.00,5.00,1.64,1.64,52.6,41.6,55.5,0.0,0.0,3.3,35.36,,28.66,,,,,,,,,,,,2.44,5.14,5.17,11.866,35.01,36.73,0.00,0.00,,,8.74,,230.1,230.0,230.1,220.1,215.0,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:09:06",3683803,0.59,0.00,37.00,5.00,1.65,1.65,52.6,41.6,55.5,0.0,0.0,3.4,35.35,,28.73,,,,,,,,,,,,2.45,5.19,5.19,11.900,35.01,36.70,0.00,0.00,,,8.74,,230.0,229.9,230.0,220.0,215.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:09:15",3683804,0.59,0.00,37.00,5.00,1.67,1.67,52.7,41.6,55.5,0.0,0.0,3.4,35.33,,28.79,,,,,,,,,,,,2.43,5.20,5.14,11.886,35.02,36.76,0.00,0.00,,,8.74,,230.0,229.9,230.0,220.1,215.0,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:09:23",3683805,0.59,0.00,37.00,5.00,1.61,1.61,52.4,41.6,55.4,0.0,0.0,3.4,35.39,,28.52,,,,,,,,,,,,2.43,5.23,5.15,11.813,35.01,36.71,0.00,0.00,,,8.74,,230.1,229.9,230.0,220.0,214.9,38.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:09:32",3683806,0.59,0.00,37.00,5.00,1.67,1.67,52.6,41.7,55.4,0.0,0.0,3.3,35.33,,28.62,,,,,,,,,,,,2.43,5.17,5.14,11.853,35.02,36.74,0.00,0.00,,,8.75,,230.1,230.0,230.0,220.0,215.0,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:09:41",3683807,0.59,0.00,37.00,5.00,1.60,1.60,52.4,41.6,55.3,0.0,0.0,3.4,35.40,,28.07,,,,,,,,,,,,2.44,5.22,5.18,11.792,35.02,36.70,0.00,0.00,,,8.74,,229.9,229.9,230.0,220.0,215.0,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:09:50",3683808,0.59,0.00,37.00,5.00,1.65,1.65,52.6,41.6,55.5,0.0,0.0,3.3,35.35,,28.77,,,,,,,,,,,,2.44,5.15,5.15,11.800,35.02,36.72,0.00,0.00,,,8.74,,229.9,229.9,230.0,220.1,215.0,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
