発生日,発生時刻,ショット数,射出充填時間[s],指定位置通過時間[s],射出開始位置[mm],V-P切換位置[mm],射出最前進位置[mm],射出終了位置[mm],V-P切換圧[MPa],射出最前進圧[MPa],射出ピーク圧[MPa],指定位置通過圧[MPa],区間平均射出圧[MPa],射出開始圧[MPa],射出ストローク[mm],,所定圧通過位置[mm],,,,,,,,,,,,可塑化時間[s],計量開始位置[mm],計量回転数,計量平均トルク[%],計量減速開始位置[mm],回転停止位置[mm],プレパック距離[mm],プレパック角度[°],,,サイクル時間[s],,ノズル[C],前部[C],中部[C],後部１[C],後部２[C],落下口[C],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ロットナンバー,ケース出来高,良否コード
"2022/12/12","22:03:07",3679485,0.59,0.00,37.00,5.00,1.42,1.42,51.8,41.6,54.7,0.0,0.0,3.1,35.58,,27.81,,,,,,,,,,,,2.42,4.94,5.12,11.917,35.02,36.76,0.00,0.00,,,8.74,,229.8,229.9,229.9,219.8,215.4,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:03:15",3679486,0.59,0.00,37.00,5.00,1.42,1.42,52.0,41.6,54.9,0.0,0.0,3.2,35.58,,27.91,,,,,,,,,,,,2.43,4.96,5.14,11.883,35.01,36.71,0.00,0.00,,,8.73,,230.0,229.9,230.1,219.9,215.5,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:03:24",3679487,0.59,0.00,37.00,5.00,1.43,1.43,51.9,41.6,54.7,0.0,0.0,3.2,35.57,,27.85,,,,,,,,,,,,2.41,4.97,5.10,11.905,35.01,36.75,0.00,0.00,,,8.74,,229.9,229.9,230.0,220.0,215.5,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:03:33",3679488,0.59,0.00,37.00,5.00,1.40,1.40,51.9,41.6,54.8,0.0,0.0,3.2,35.60,,27.69,,,,,,,,,,,,2.42,4.98,5.13,11.907,35.01,36.76,0.00,0.00,,,8.74,,229.9,229.9,230.1,220.1,215.6,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:03:42",3679489,0.59,0.00,37.00,5.00,1.45,1.45,52.0,41.6,54.9,0.0,0.0,3.2,35.55,,28.39,,,,,,,,,,,,2.42,4.95,5.11,11.990,35.01,36.72,0.00,0.00,,,8.73,,230.3,229.8,230.1,220.1,215.6,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:03:50",3679490,0.59,0.00,37.00,5.00,1.41,1.41,51.8,41.6,54.7,0.0,0.0,3.3,35.59,,28.02,,,,,,,,,,,,2.42,5.01,5.12,11.953,35.03,36.77,0.00,0.00,,,8.74,,230.0,229.8,230.1,220.1,215.6,40.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:03:59",3679491,0.59,0.00,37.00,5.00,1.42,1.42,52.0,41.6,55.0,0.0,0.0,3.1,35.58,,27.79,,,,,,,,,,,,2.42,4.96,5.11,11.918,35.02,36.72,0.00,0.00,,,8.73,,230.1,229.9,230.2,220.1,215.6,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:04:08",3679492,0.59,0.00,37.00,5.00,1.41,1.41,51.8,41.6,54.5,0.0,0.0,3.2,35.59,,27.63,,,,,,,,,,,,2.42,4.98,5.12,11.851,35.01,36.75,0.00,0.00,,,8.73,,230.1,229.8,230.2,220.2,215.6,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:04:17",3679493,0.59,0.00,37.00,5.00,1.41,1.41,51.9,41.6,54.8,0.0,0.0,3.2,35.59,,28.08,,,,,,,,,,,,2.43,4.97,5.13,11.877,35.01,36.73,0.00,0.00,,,8.73,,229.8,229.8,230.2,220.2,215.6,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:04:25",3679494,0.59,0.00,37.00,5.00,1.42,1.42,51.9,41.6,54.7,0.0,0.0,3.1,35.58,,27.97,,,,,,,,,,,,2.43,4.96,5.13,11.912,35.01,36.75,0.00,0.00,,,8.73,,230.1,229.8,230.2,220.2,215.5,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:04:34",3679495,0.59,0.00,37.00,5.00,1.42,1.42,51.9,41.6,54.7,0.0,0.0,3.3,35.58,,27.76,,,,,,,,,,,,2.43,4.97,5.14,11.916,35.01,36.74,0.00,0.00,,,8.74,,229.9,229.9,230.2,220.3,215.5,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:04:43",3679496,0.59,0.00,37.00,5.00,1.41,1.41,51.8,41.6,54.6,0.0,0.0,3.2,35.59,,27.64,,,,,,,,,,,,2.42,4.96,5.11,11.858,35.01,36.72,0.00,0.00,,,8.73,,229.9,229.9,230.3,220.3,215.5,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:04:51",3679497,0.59,0.00,37.00,5.00,1.40,1.40,51.8,41.6,54.7,0.0,0.0,3.3,35.60,,27.69,,,,,,,,,,,,2.44,5.07,5.16,11.935,35.03,36.75,0.00,0.00,,,8.73,,230.0,229.8,230.3,220.3,215.5,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:08:08",3679498,0.59,0.00,37.40,5.00,0.94,0.94,49.4,41.6,52.6,0.0,0.0,0.9,36.46,,21.64,,,,,,,,,,,,,,,,,,,,,,,,229.8,229.6,231.6,222.2,216.7,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:08:18",3679499,0.59,0.00,37.00,5.00,1.04,1.04,49.1,41.7,51.8,0.0,0.0,2.5,35.96,,22.39,,,,,,,,,,,,2.71,4.55,5.84,9.604,35.01,36.61,0.00,0.00,,,9.87,,229.8,229.6,231.4,222.2,216.7,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:08:27",3679500,0.59,0.00,37.00,5.00,0.90,0.90,48.5,41.6,51.2,0.0,0.0,2.6,36.10,,21.72,,,,,,,,,,,,2.52,4.66,5.36,9.931,35.02,36.69,0.00,0.00,,,8.81,,230.1,229.8,231.4,222.1,216.6,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:08:36",3679501,0.59,0.00,37.00,5.00,0.88,0.88,48.3,41.6,51.0,0.0,0.0,2.6,36.12,,21.64,,,,,,,,,,,,2.52,4.53,5.38,10.156,35.02,36.71,0.00,0.00,,,8.81,,230.1,229.8,231.2,222.0,216.3,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:08:44",3679502,0.59,0.00,37.00,5.00,0.88,0.88,48.2,41.5,50.9,0.0,0.0,2.7,36.12,,21.54,,,,,,,,,,,,2.52,4.50,5.37,10.465,35.01,36.72,0.00,0.00,,,8.80,,230.1,229.8,231.1,221.9,216.1,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:08:53",3679503,0.59,0.00,37.00,5.00,0.92,0.92,48.5,41.5,51.2,0.0,0.0,2.8,36.08,,22.15,,,,,,,,,,,,2.50,4.50,5.33,10.699,35.02,36.74,0.00,0.00,,,8.79,,230.1,230.1,231.1,221.9,215.8,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:09:02",3679504,0.59,0.00,37.00,5.00,0.97,0.97,48.8,41.5,51.5,0.0,0.0,3.0,36.03,,22.43,,,,,,,,,,,,2.48,4.54,5.26,10.980,35.02,36.78,0.00,0.00,,,8.75,,229.9,230.1,230.8,221.7,215.6,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:09:11",3679505,0.59,0.00,37.00,5.00,0.99,0.99,48.8,41.5,51.5,0.0,0.0,3.1,36.01,,22.48,,,,,,,,,,,,2.44,4.58,5.17,11.170,35.02,36.80,0.00,0.00,,,8.73,,229.7,230.2,230.8,221.6,215.2,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:09:19",3679506,0.59,0.00,37.00,5.00,1.04,1.04,49.0,41.5,51.7,0.0,0.0,3.2,35.96,,22.88,,,,,,,,,,,,2.42,4.60,5.12,11.399,35.01,36.81,0.00,0.00,,,8.73,,229.8,230.3,230.6,221.3,214.8,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:09:28",3679507,0.59,0.00,37.00,5.00,1.06,1.06,49.1,41.6,51.8,0.0,0.0,3.3,35.94,,23.00,,,,,,,,,,,,2.38,4.65,5.02,11.460,35.01,36.84,0.00,0.00,,,8.73,,230.1,230.4,230.3,221.0,214.6,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:09:37",3679508,0.59,0.00,37.00,5.00,1.08,1.08,49.3,41.6,52.0,0.0,0.0,3.3,35.92,,23.13,,,,,,,,,,,,2.38,4.66,5.02,11.606,35.02,36.82,0.00,0.00,,,8.74,,229.8,230.4,230.1,220.8,214.3,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:09:46",3679509,0.59,0.00,37.00,5.00,1.12,1.12,49.5,41.6,52.2,0.0,0.0,3.3,35.88,,23.35,,,,,,,,,,,,2.39,4.68,5.03,11.701,35.02,36.82,0.00,0.00,,,8.74,,230.0,230.5,229.9,220.6,214.1,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:09:54",3679510,0.59,0.00,37.00,5.00,1.19,1.19,49.8,41.5,52.5,0.0,0.0,3.3,35.81,,23.96,,,,,,,,,,,,2.38,4.71,5.02,11.764,35.03,36.80,0.00,0.00,,,8.73,,230.1,230.6,229.6,220.3,213.8,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:10:03",3679511,0.59,0.00,37.00,5.00,1.26,1.26,50.5,41.5,53.3,0.0,0.0,3.4,35.74,,24.71,,,,,,,,,,,,2.38,4.76,5.00,11.776,35.02,36.81,0.00,0.00,,,8.74,,230.1,230.5,229.3,220.0,213.6,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:10:12",3679512,0.59,0.00,37.00,5.00,1.34,1.34,51.0,41.6,53.7,0.0,0.0,3.4,35.66,,26.20,,,,,,,,,,,,2.36,4.83,4.97,11.840,35.01,36.80,0.00,0.00,,,8.73,,230.2,230.6,229.2,219.8,213.4,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:10:21",3679513,0.59,0.00,37.00,5.00,1.37,1.37,51.3,41.6,54.1,0.0,0.0,3.4,35.63,,26.41,,,,,,,,,,,,2.37,4.90,5.00,11.882,35.02,36.83,0.00,0.00,,,8.74,,230.2,230.6,229.0,219.6,213.3,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:10:29",3679514,0.59,0.00,37.00,5.00,1.38,1.38,51.3,41.6,54.2,0.0,0.0,3.3,35.62,,27.06,,,,,,,,,,,,2.37,4.93,4.99,11.820,35.01,36.77,0.00,0.00,,,8.73,,230.1,230.6,228.8,219.4,213.1,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:10:38",3679515,0.59,0.00,37.00,5.00,1.37,1.37,51.2,41.6,54.1,0.0,0.0,3.4,35.63,,26.67,,,,,,,,,,,,2.39,4.95,5.04,11.925,35.02,36.79,0.00,0.00,,,8.74,,230.1,230.6,228.8,219.2,213.1,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:10:47",3679516,0.59,0.00,37.00,5.00,1.39,1.39,51.5,41.6,54.4,0.0,0.0,3.3,35.61,,26.64,,,,,,,,,,,,2.38,4.92,5.02,11.950,35.01,36.76,0.00,0.00,,,8.73,,229.7,230.5,228.6,219.0,213.0,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:10:55",3679517,0.59,0.00,37.00,5.00,1.39,1.39,51.5,41.6,54.3,0.0,0.0,3.3,35.61,,27.16,,,,,,,,,,,,2.38,4.94,5.02,11.909,35.02,36.78,0.00,0.00,,,8.73,,229.9,230.5,228.5,218.9,212.9,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:11:04",3679518,0.59,0.00,37.00,5.00,1.37,1.37,51.6,41.5,54.4,0.0,0.0,3.4,35.63,,26.88,,,,,,,,,,,,2.39,4.94,5.05,11.871,35.01,36.76,0.00,0.00,,,8.73,,230.1,230.4,228.6,218.8,212.9,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:11:13",3679519,0.59,0.00,37.00,5.00,1.44,1.44,51.8,41.5,54.5,0.0,0.0,3.4,35.56,,27.46,,,,,,,,,,,,2.38,4.93,5.01,11.947,35.01,36.78,0.00,0.00,,,8.73,,230.2,230.4,228.5,218.7,212.9,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:11:22",3679520,0.59,0.00,37.00,5.00,1.41,1.41,51.7,41.6,54.6,0.0,0.0,3.4,35.59,,27.26,,,,,,,,,,,,2.38,4.99,5.02,11.838,35.01,36.78,0.00,0.00,,,8.73,,230.3,230.4,228.5,218.6,213.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:11:30",3679521,0.59,0.00,37.00,5.00,1.43,1.43,51.9,41.6,54.7,0.0,0.0,3.3,35.57,,27.31,,,,,,,,,,,,2.40,4.96,5.06,11.856,35.01,36.73,0.00,0.00,,,8.73,,229.9,230.4,228.6,218.6,213.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:11:39",3679522,0.59,0.00,37.00,5.00,1.42,1.42,51.8,41.6,54.6,0.0,0.0,3.3,35.58,,27.46,,,,,,,,,,,,2.40,4.98,5.06,11.958,35.02,36.77,0.00,0.00,,,8.73,,229.8,230.3,228.5,218.5,213.1,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:11:48",3679523,0.59,0.00,37.00,5.00,1.40,1.40,51.8,41.6,54.8,0.0,0.0,3.3,35.60,,27.16,,,,,,,,,,,,2.39,4.97,5.05,11.895,35.02,36.73,0.00,0.00,,,8.73,,229.9,230.2,228.5,218.4,213.2,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:11:57",3679524,0.59,0.00,37.00,5.00,1.42,1.42,51.8,41.6,54.7,0.0,0.0,3.3,35.58,,27.28,,,,,,,,,,,,2.40,4.96,5.07,11.944,35.01,36.77,0.00,0.00,,,8.73,,230.3,230.3,228.6,218.4,213.3,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:12:05",3679525,0.59,0.00,37.00,5.00,1.45,1.45,52.1,41.6,55.0,0.0,0.0,3.2,35.55,,27.81,,,,,,,,,,,,2.40,4.97,5.06,11.942,35.02,36.72,0.00,0.00,,,8.73,,230.1,230.2,228.5,218.3,213.4,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:12:14",3679526,0.59,0.00,37.00,5.00,1.48,1.48,52.1,41.5,54.9,0.0,0.0,3.3,35.52,,28.10,,,,,,,,,,,,2.40,5.00,5.08,11.910,35.01,36.76,0.00,0.00,,,8.74,,230.1,230.2,228.6,218.4,213.5,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:12:23",3679527,0.59,0.00,37.00,5.00,1.39,1.39,51.8,41.6,54.8,0.0,0.0,3.3,35.61,,27.48,,,,,,,,,,,,2.39,5.02,5.04,11.866,35.01,36.72,0.00,0.00,,,8.73,,230.3,230.2,228.6,218.4,213.6,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:12:32",3679528,0.59,0.00,37.00,5.00,1.46,1.46,52.0,41.6,54.9,0.0,0.0,3.4,35.54,,27.81,,,,,,,,,,,,2.40,4.94,5.07,11.906,35.01,36.78,0.00,0.00,,,8.73,,230.4,230.1,228.6,218.4,213.7,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:12:40",3679529,0.59,0.00,37.00,5.00,1.46,1.46,52.1,41.6,55.0,0.0,0.0,3.3,35.54,,27.78,,,,,,,,,,,,2.41,5.01,5.09,11.924,35.01,36.71,0.00,0.00,,,8.74,,230.3,230.1,228.7,218.6,213.8,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:12:49",3679530,0.59,0.00,37.00,5.00,1.48,1.48,52.1,41.6,54.9,0.0,0.0,3.3,35.52,,27.87,,,,,,,,,,,,2.41,5.00,5.09,11.978,35.01,36.76,0.00,0.00,,,8.73,,230.1,230.0,228.7,218.6,214.0,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:12:58",3679531,0.59,0.00,37.00,5.00,1.48,1.48,52.1,41.6,55.0,0.0,0.0,3.4,35.52,,27.97,,,,,,,,,,,,2.41,5.03,5.10,11.939,35.01,36.77,0.00,0.00,,,8.73,,230.1,230.0,228.8,218.7,214.1,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:13:07",3679532,0.59,0.00,37.00,5.00,1.49,1.49,52.1,41.6,55.0,0.0,0.0,3.4,35.51,,28.22,,,,,,,,,,,,2.41,5.02,5.09,11.940,35.02,36.73,0.00,0.00,,,8.73,,229.8,229.9,228.8,218.7,214.2,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:13:15",3679533,0.59,0.00,37.00,5.00,1.47,1.47,52.0,41.5,55.0,0.0,0.0,3.4,35.53,,27.75,,,,,,,,,,,,2.41,5.04,5.08,11.908,35.00,36.78,0.00,0.00,,,8.73,,229.9,229.9,228.9,218.7,214.2,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:13:24",3679534,0.59,0.00,37.00,5.00,1.47,1.47,52.3,41.6,55.2,0.0,0.0,3.4,35.53,,27.94,,,,,,,,,,,,2.41,5.02,5.09,11.907,35.02,36.71,0.00,0.00,,,8.74,,230.1,230.0,229.0,218.8,214.4,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:13:33",3679535,0.59,0.00,37.00,5.00,1.48,1.48,52.1,41.6,54.9,0.0,0.0,3.4,35.52,,28.05,,,,,,,,,,,,2.41,5.02,5.09,11.922,35.01,36.78,0.00,0.00,,,8.73,,229.7,229.9,228.9,218.8,214.4,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:13:41",3679536,0.59,0.00,37.00,5.00,1.44,1.44,52.1,41.5,55.0,0.0,0.0,3.3,35.56,,27.85,,,,,,,,,,,,2.41,5.03,5.09,11.891,35.02,36.72,0.00,0.00,,,8.73,,229.7,229.9,229.1,218.8,214.6,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:13:50",3679537,0.59,0.00,37.00,5.00,1.52,1.52,52.4,41.6,55.3,0.0,0.0,3.3,35.48,,28.24,,,,,,,,,,,,2.42,4.99,5.12,11.870,35.01,36.75,0.00,0.00,,,8.73,,229.9,229.9,229.2,218.9,214.7,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:13:59",3679538,0.59,0.00,37.00,5.00,1.45,1.45,52.3,41.6,55.2,0.0,0.0,3.3,35.55,,27.74,,,,,,,,,,,,2.42,5.06,5.13,11.829,35.01,36.70,0.00,0.00,,,8.73,,230.0,229.9,229.2,218.9,214.8,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:14:08",3679539,0.59,0.00,37.00,5.00,1.52,1.52,52.4,41.6,55.2,0.0,0.0,3.4,35.48,,28.54,,,,,,,,,,,,2.43,4.98,5.14,11.852,35.01,36.76,0.00,0.00,,,8.74,,230.4,229.9,229.3,219.1,214.8,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:14:16",3679540,0.59,0.00,37.00,5.00,1.46,1.46,52.1,41.6,55.0,0.0,0.0,3.4,35.54,,27.97,,,,,,,,,,,,2.43,5.07,5.14,11.848,35.02,36.71,0.00,0.00,,,8.73,,230.1,229.9,229.3,219.1,214.9,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:14:25",3679541,0.59,0.00,37.00,5.00,1.50,1.50,52.3,41.6,55.2,0.0,0.0,3.4,35.50,,28.13,,,,,,,,,,,,2.43,5.01,5.15,11.875,35.02,36.75,0.00,0.00,,,8.74,,230.4,229.9,229.4,219.2,215.0,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:14:34",3679542,0.59,0.00,37.00,5.00,1.50,1.50,52.4,41.6,55.2,0.0,0.0,3.4,35.50,,28.32,,,,,,,,,,,,2.44,5.05,5.17,11.895,35.02,36.69,0.00,0.00,,,8.73,,230.1,229.9,229.4,219.2,215.1,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:14:43",3679543,0.59,0.00,37.00,5.00,1.51,1.51,52.4,41.6,55.2,0.0,0.0,3.3,35.49,,28.77,,,,,,,,,,,,2.44,5.06,5.15,11.861,35.03,36.74,0.00,0.00,,,8.73,,229.9,229.9,229.5,219.4,215.2,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:14:51",3679544,0.59,0.00,37.00,5.00,1.47,1.47,52.2,41.6,55.1,0.0,0.0,3.3,35.53,,28.63,,,,,,,,,,,,2.43,5.06,5.15,11.867,35.02,36.72,0.00,0.00,,,8.73,,230.2,229.9,229.5,219.4,215.3,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","22:15:00",3679545,0.59,0.00,37.00,5.00,1.48,1.48,52.4,41.6,55.3,0.0,0.0,3.3,35.52,,28.35,,,,,,,,,,,,2.42,5.01,5.12,11.830,35.01,36.73,0.00,0.00,,,8.73,,230.1,229.9,229.6,219.4,215.2,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
